2023-12-01	20:23:09	33.6	1.1	-4.3	21.3
2023-12-01	20:23:39	33.0	0.9	-4.4	21.3
2023-12-01	20:24:09	29.2	0.8	-3.9	21.3
2023-12-01	20:24:39	26.4	0.8	-3.5	21.3
2023-12-01	20:25:09	24.7	0.9	-3.2	21.3
2023-12-01	20:25:39	23.7	0.9	-3.2	21.3
2023-12-01	20:26:08	23.1	0.9	-3.3	21.3
2023-12-01	20:26:38	22.7	0.9	-3.2	21.3
2023-12-01	20:27:08	22.4	1.0	-3.3	21.2
2023-12-01	20:27:38	22.3	1.0	-3.3	21.2
2023-12-01	20:28:08	22.1	1.1	-3.2	21.2
2023-12-01	20:28:38	22.1	1.1	-3.1	21.2
2023-12-01	20:29:08	22.0	1.2	-2.9	21.2
2023-12-01	20:29:38	21.9	1.4	-2.8	21.2
2023-12-01	20:30:08	21.8	1.5	-2.7	21.1
2023-12-01	20:30:38	21.8	1.5	-2.5	21.1
2023-12-01	20:31:08	21.8	1.6	-2.3	21.1
2023-12-01	20:31:38	21.7	1.7	-2.2	21.1
2023-12-01	20:32:08	21.7	1.8	-2.1	21.1
2023-12-01	20:32:38	21.7	1.9	-1.9	21.2
2023-12-01	20:33:08	21.7	2.0	-1.8	21.1
2023-12-01	20:33:38	21.6	2.1	-1.6	21.2
2023-12-01	20:34:08	21.6	2.2	-1.5	21.1
2023-12-01	20:34:38	21.6	2.3	-1.2	21.1
2023-12-01	20:35:08	21.6	2.4	-1.1	21.1
2023-12-01	20:35:38	21.6	2.5	-0.9	21.2
2023-12-01	20:36:08	21.6	2.5	-0.8	21.1
2023-12-01	20:36:38	21.5	2.7	-0.6	21.2
2023-12-01	20:37:08	21.6	2.7	-0.5	21.1
2023-12-01	20:37:38	21.5	2.9	-0.3	21.2
2023-12-01	20:38:08	21.5	3.0	-0.2	21.1
2023-12-01	20:38:38	21.5	3.1	0.0	21.1
2023-12-01	20:39:08	21.5	3.2	0.1	21.2
